index,seed,N,baseline_last_clear_s,c_last_clear_s,delta_c_minus_baseline_s
2855,1713002855,14,8994.49594,8994.49594,0.0
2856,1713002856,13,10001.328672,11663.78468,1662.456008000001
2857,1713002857,12,6758.937586,6758.937586,0.0
2858,1713002858,15,9988.810135,6864.007497,-3124.802638
2859,1713002859,15,15604.430421,15407.938312,-196.4921089999989
2860,1713002860,10,8213.128635,8213.128635,0.0
2861,1713002861,14,6909.754672,6909.754672,0.0
2862,1713002862,10,2593.486283,2604.09871,10.612427000000025
2863,1713002863,15,10226.482531,10226.482531,0.0
2864,1713002864,12,8272.606653,8485.26361,212.65695699999924
2865,1713002865,10,11243.472875,11229.743125,-13.729749999998603
2866,1713002866,15,1646.148515,1607.490013,-38.658502
2867,1713002867,16,8310.370744,8310.370744,0.0
2868,1713002868,12,8790.764543,8790.764543,0.0
2869,1713002869,14,9207.292367,9065.050424,-142.2419430000009
2870,1713002870,12,8723.405822,9131.175597,407.76977499999884
2871,1713002871,12,8697.251557,8697.251557,0.0
2872,1713002872,12,8996.031088,6478.317111,-2517.7139769999994
2873,1713002873,11,8829.7672,8829.7672,0.0
2874,1713002874,13,10096.669659,9424.493512,-672.1761470000001
2875,1713002875,16,9685.774025,9685.774025,0.0
2876,1713002876,10,8963.052817,10202.001855,1238.9490380000007
2877,1713002877,15,9751.235756,9683.747035,-67.48872099999971
2878,1713002878,16,1589.165845,1589.165845,0.0
2879,1713002879,16,10627.004431,10627.004431,0.0
2880,1713002880,16,8782.321052,8782.321052,0.0
2881,1713002881,12,8228.773256,8228.773256,0.0
2882,1713002882,10,8029.474133,8001.829486,-27.644647000000077
2883,1713002883,12,10862.255346,10788.516853,-73.73849300000074
2884,1713002884,14,8304.103892,8188.596929,-115.5069629999989
2885,1713002885,10,10425.385517,10425.848591,0.46307399999932386
2886,1713002886,10,10174.473616,10146.062559,-28.411056999999346
2887,1713002887,12,10357.265705,10352.94113,-4.32457500000055
2888,1713002888,16,6628.451026,6880.250788,251.79976200000056
2889,1713002889,11,8708.460621,8695.629099,-12.831522000000405
2890,1713002890,16,2545.04184,2505.78012,-39.26171999999997
2891,1713002891,13,9901.995431,9874.820667,-27.174763999999413
2892,1713002892,11,10091.416701,10257.740947,166.32424600000013
2893,1713002893,10,9748.006315,9748.006315,0.0
2894,1713002894,15,8576.183192,8818.04855,241.8653579999991
2895,1713002895,14,11470.620497,11492.115384,21.494887000000745
2896,1713002896,11,7114.609362,7114.609362,0.0
2897,1713002897,15,8676.17067,8676.17067,0.0
2898,1713002898,13,4125.471915,1593.867882,-2531.604033
2899,1713002899,13,10020.97282,10020.97282,0.0
2900,1713002900,12,10973.829898,6932.274796,-4041.5551020000003
2901,1713002901,15,6048.928656,6048.928656,0.0
2902,1713002902,11,9148.914181,2048.895177,-7100.019004
2903,1713002903,14,10857.837595,10857.837595,0.0
2904,1713002904,10,13094.810514,13307.607441,212.7969269999994
2905,1713002905,16,7638.803512,7638.112196,-0.69131600000037
2906,1713002906,13,4944.780725,4938.537816,-6.2429089999995995
2907,1713002907,12,13783.968257,13761.858932,-22.109325000001263
2908,1713002908,14,8132.387414,7797.163813,-335.2236009999997
2909,1713002909,11,10525.382399,10525.382399,0.0
2910,1713002910,15,8011.905238,8309.540541,297.635303
2911,1713002911,13,6191.502794,6191.502794,0.0
2912,1713002912,12,10414.522768,10300.259632,-114.2631360000014
2913,1713002913,10,10104.665219,10189.280676,84.61545699999988
2914,1713002914,16,3527.174538,3105.3698,-421.80473800000027
2915,1713002915,11,11303.196691,11290.443869,-12.75282199999856
2916,1713002916,10,13273.38895,11540.165867,-1733.2230830000008
2917,1713002917,14,10323.082903,10225.853858,-97.22904500000004
2918,1713002918,12,3578.404574,3778.854008,200.44943399999966
2919,1713002919,16,15389.003622,14685.599081,-703.4045409999999
2920,1713002920,10,9324.330387,9023.704682,-300.6257050000004
2921,1713002921,11,9152.736907,9099.217935,-53.51897199999985
2922,1713002922,11,10549.287226,10838.435821,289.14859499999875
2923,1713002923,15,8732.990655,8732.990655,0.0
2924,1713002924,10,9593.15868,7365.423571,-2227.735109
2925,1713002925,14,10745.590802,10745.590802,0.0
2926,1713002926,16,6137.257196,6127.693725,-9.563470999999481
2927,1713002927,13,12057.918749,12057.918749,0.0
2928,1713002928,10,9099.152343,9837.571086,738.4187430000002
2929,1713002929,15,6492.981251,6492.981251,0.0
2930,1713002930,16,2578.107196,2578.107196,0.0
2931,1713002931,12,11483.11869,11483.11869,0.0
2932,1713002932,14,9419.338189,5205.437882,-4213.900307
2933,1713002933,15,11944.783465,11944.783465,0.0
2934,1713002934,15,1315.406559,1313.578346,-1.8282130000000052
2935,1713002935,11,9618.778163,9618.778163,0.0
2936,1713002936,13,10105.388122,9850.327169,-255.06095300000015
2937,1713002937,13,11067.102719,11067.102719,0.0
2938,1713002938,12,1925.91239,2429.16821,503.25581999999986
2939,1713002939,14,8280.343435,8384.254409,103.91097399999853
2940,1713002940,13,12759.671498,12398.354668,-361.31682999999975
2941,1713002941,14,9302.470198,9284.812746,-17.657452000001285
2942,1713002942,10,1372.685408,1396.929465,24.244056999999884
2943,1713002943,13,8459.884026,8419.798249,-40.085777000000235
2944,1713002944,10,10622.595482,8979.116818,-1643.4786640000002
2945,1713002945,15,9828.365101,9828.365101,0.0
2946,1713002946,14,2123.421985,2208.649067,85.22708199999988
2947,1713002947,10,9372.293573,9372.293573,0.0
2948,1713002948,14,9110.766109,9110.766109,0.0
2949,1713002949,11,9328.707276,9312.579555,-16.127720999998928
2950,1713002950,15,5753.995836,5753.995836,0.0
2951,1713002951,10,10038.582243,10038.582243,0.0
2952,1713002952,14,13309.572154,13027.439981,-282.13217299999997
2953,1713002953,11,8258.838739,8258.838739,0.0
2954,1713002954,11,3928.182807,4095.345577,167.1627699999999
2955,1713002955,12,10769.400567,10740.509595,-28.890972000001057
2956,1713002956,13,7569.694057,7719.164667,149.4706100000003
2957,1713002957,14,10478.035331,10478.035331,0.0
2958,1713002958,16,1538.212704,1651.080261,112.86755700000003
2959,1713002959,14,8399.783683,8399.783683,0.0
2960,1713002960,15,9134.312314,9131.13736,-3.1749540000000707
2961,1713002961,14,11451.929784,11451.929784,0.0
2962,1713002962,10,2518.234389,9341.767125,6823.532736
2963,1713002963,16,11631.239064,11631.239064,0.0
2964,1713002964,16,11933.322707,11146.04296,-787.2797469999987
2965,1713002965,13,7411.747335,7411.747335,0.0
2966,1713002966,11,2967.829714,3505.513178,537.6834640000002
2967,1713002967,10,16777.143794,16710.485536,-66.65825799999948
2968,1713002968,11,6178.90638,6178.90638,0.0
2969,1713002969,11,6937.717606,6869.658638,-68.05896800000028
2970,1713002970,14,11231.235038,11263.688308,32.453269999999975
2971,1713002971,12,9600.110473,9600.110473,0.0
2972,1713002972,14,10743.853414,10930.70511,186.85169600000154
2973,1713002973,10,12604.447428,12604.447428,0.0
2974,1713002974,12,5972.077308,5972.077308,0.0
2975,1713002975,10,9515.233307,9515.233307,0.0
2976,1713002976,14,10551.900797,10510.945916,-40.95488099999966
2977,1713002977,15,7061.768134,7061.768134,0.0
2978,1713002978,11,1718.616011,2748.108503,1029.4924919999999
2979,1713002979,16,7283.429683,7280.726954,-2.702729000000545
2980,1713002980,13,4646.946205,8738.098187,4091.1519819999994
2981,1713002981,13,10920.367075,10920.367075,0.0
2982,1713002982,12,7877.970468,7873.019868,-4.950600000000122
2983,1713002983,12,6960.736409,6960.736409,0.0
2984,1713002984,12,6803.582625,6660.80446,-142.77816499999972
2985,1713002985,15,10025.682647,10025.682647,0.0
2986,1713002986,16,2930.771958,2935.193617,4.421659000000091
2987,1713002987,11,9660.066655,9695.865597,35.79894199999944
2988,1713002988,14,10273.434828,11095.908068,822.4732400000012
2989,1713002989,12,7967.434578,7967.434578,0.0
2990,1713002990,13,7213.83287,6694.423301,-519.4095690000004
2991,1713002991,11,10504.589993,10504.589993,0.0
2992,1713002992,13,9667.56066,8280.279042,-1387.281617999999
2993,1713002993,11,9874.149283,9874.149283,0.0
2994,1713002994,12,9369.067246,9084.385069,-284.6821770000006
2995,1713002995,16,8107.71017,8107.71017,0.0
2996,1713002996,12,9307.099092,8998.685972,-308.4131200000011
2997,1713002997,12,8165.076785,8165.076785,0.0
2998,1713002998,10,2068.378071,2068.378071,0.0
2999,1713002999,14,8364.049329,8447.059179,83.00985000000037
